timestamp,stressor,value,result,success,fallback_used,cpu,mem,prediction,confidence,injected_by_ai
2025-09-03T17:47:29.751839,none,0,0,1,0,1.7,21.4,1,0.5,1
2025-09-03T17:47:29.830672,latency,7777777,15555554,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:31.062386,none,1.5,3.0,1,0,0.8,21.4,1,0.5,1
2025-09-03T17:47:31.110944,latency,-5,-10,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:31.443071,latency,10,20,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:32.109803,none,0,0,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:32.911875,failure,-5,-7.5,1,1,1.7,21.4,1,0.5,1
2025-09-03T17:47:33.117002,timeout,10,15.0,1,1,1.7,21.4,1,0.5,1
2025-09-03T17:47:33.354865,failure,-5,-7.5,1,1,1.7,21.4,1,0.5,1
2025-09-03T17:47:33.382901,failure,7777777,11666665.5,1,1,1.7,21.4,1,0.5,1
2025-09-03T17:47:33.653887,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:47:34.799525,latency,-5,-10,1,0,0.8,21.4,1,0.5,1
2025-09-03T17:47:34.923833,latency,-5,-10,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:36.246437,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:47:36.666819,none,0,0,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:36.845588,failure,7777777,11666665.5,1,1,2.5,21.4,1,0.5,1
2025-09-03T17:47:37.025271,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:47:38.120001,latency,10,20,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:38.179309,timeout,7777777,11666665.5,1,1,13.6,21.4,1,0.5,1
2025-09-03T17:47:38.594736,none,0,0,1,0,0.8,21.4,1,0.5,1
2025-09-03T17:47:38.647071,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:47:39.749963,latency,10,20,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:40.541987,none,0,0,1,0,0.8,21.4,1,0.5,1
2025-09-03T17:47:40.581596,latency,7777777,15555554,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:47:41.816820,failure,1.5,2.25,1,1,2.5,21.4,1,0.5,1
2025-09-03T17:47:42.375593,failure,10,15.0,1,1,0.8,21.4,1,0.5,1
2025-09-03T17:47:42.861150,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:47:43.061625,latency,-5,-10,1,0,0.8,21.4,1,0.5,1
2025-09-03T17:47:43.203940,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:47:43.458734,none,10,20,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:44.189790,none,10,20,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:44.722100,none,10,20,1,0,0.0,21.0,1,0.5,1
2025-09-03T17:47:45.485943,failure,10,15.0,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:47:46.230270,latency,1.5,3.0,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:47:46.264338,latency,10,20,1,0,3.4,21.1,1,0.5,1
2025-09-03T17:47:46.431623,none,1.5,3.0,1,0,20.2,21.2,1,0.5,1
2025-09-03T17:47:47.189893,failure,1.5,2.25,1,1,0.0,21.2,1,0.5,1
2025-09-03T17:47:47.349934,none,1.5,3.0,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:47.648646,none,-5,-10,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:47:48.246766,latency,1.5,3.0,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:47:48.432875,latency,7777777,15555554,1,0,6.6,21.1,1,0.5,1
2025-09-03T17:47:49.327425,none,10,20,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:49.948205,none,7777777,15555554,1,0,2.4,21.1,1,0.5,1
2025-09-03T17:47:49.965279,latency,1.5,3.0,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:47:50.510257,none,-5,-10,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:50.705679,failure,-5,-7.5,1,1,3.1,21.1,1,0.5,1
2025-09-03T17:47:50.836658,none,-5,-10,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:51.217146,latency,1.5,3.0,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:47:51.735812,failure,10,15.0,1,1,2.5,21.1,1,0.5,1
2025-09-03T17:47:52.186210,failure,7777777,11666665.5,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:47:52.929954,none,7777777,15555554,1,0,1.7,21.0,1,0.5,1
2025-09-03T17:47:53.481324,none,7777777,15555554,1,0,1.7,21.0,1,0.5,1
2025-09-03T17:47:54.618639,failure,-5,-7.5,1,1,0.8,21.0,1,0.5,1
2025-09-03T17:47:54.670921,failure,0,0.0,1,1,2.5,21.0,1,0.5,1
2025-09-03T17:47:55.155892,timeout,0,0.0,1,1,0.0,21.0,1,0.5,1
2025-09-03T17:47:55.223061,none,10,20,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:55.238960,timeout,10,15.0,1,1,2.5,21.0,1,0.5,1
2025-09-03T17:47:55.712398,latency,0,0,1,0,0.8,21.0,1,0.5,1
2025-09-03T17:47:56.240800,failure,7777777,11666665.5,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:47:56.270659,none,-5,-10,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:56.986101,none,-5,-10,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:47:57.639877,timeout,7777777,11666665.5,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:47:58.496325,failure,10,15.0,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:47:59.447159,failure,0,0.0,1,1,2.5,21.1,1,0.5,1
2025-09-03T17:47:59.500587,latency,1.5,3.0,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:47:59.554340,failure,0,0.0,1,1,2.5,21.1,1,0.5,1
2025-09-03T17:47:59.929567,timeout,0,0.0,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:00.106477,timeout,7777777,11666665.5,1,1,1.7,21.1,1,0.5,1
2025-09-03T17:48:00.157011,failure,10,15.0,1,1,1.7,21.1,1,0.5,1
2025-09-03T17:48:00.601509,timeout,7777777,11666665.5,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:48:01.413161,none,1.5,3.0,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:01.418407,none,-5,-10,1,0,1.6,21.1,1,0.5,1
2025-09-03T17:48:02.207123,failure,10,15.0,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:48:02.688905,failure,7777777,11666665.5,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:02.835280,none,1.5,3.0,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:03.370764,none,10,20,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:03.409992,failure,7777777,11666665.5,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:03.912432,latency,0,0,1,0,0.8,21.1,1,0.5,1
2025-09-03T17:48:04.062047,failure,7777777,11666665.5,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:04.407746,failure,7777777,11666665.5,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:04.844336,failure,10,15.0,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:48:05.033205,none,10,20,1,0,0.8,21.0,1,0.5,1
2025-09-03T17:48:05.329460,latency,0,0,1,0,0.8,21.0,1,0.5,1
2025-09-03T17:48:06.043297,none,10,20,1,0,0.0,21.0,1,0.5,1
2025-09-03T17:48:06.606280,latency,0,0,1,0,0.8,21.0,1,0.5,1
2025-09-03T17:48:06.872226,failure,1.5,2.25,1,1,1.7,21.0,1,0.5,1
2025-09-03T17:48:07.602807,timeout,0,0.0,1,1,0.0,21.0,1,0.5,1
2025-09-03T17:48:08.296847,timeout,10,15.0,1,1,27.0,21.1,1,0.5,1
2025-09-03T17:48:08.398310,timeout,7777777,11666665.5,1,1,15.6,21.1,1,0.5,1
2025-09-03T17:48:08.522817,none,1.5,3.0,1,0,6.1,21.1,1,0.5,1
2025-09-03T17:48:09.444791,latency,7777777,15555554,1,0,3.4,21.1,1,0.5,1
2025-09-03T17:48:09.557868,none,10,20,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:09.759043,none,1.5,3.0,1,0,0.8,21.1,1,0.5,1
2025-09-03T17:48:09.804325,failure,1.5,2.25,1,1,3.9,21.1,1,0.5,1
2025-09-03T17:48:09.811119,latency,1.5,3.0,1,0,2.5,21.1,1,0.5,1
2025-09-03T17:48:10.005760,none,1.5,3.0,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:10.200648,none,1.5,3.0,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:10.622524,failure,10,15.0,1,1,1.7,21.1,1,0.5,1
2025-09-03T17:48:11.446991,none,1.5,3.0,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:12.144752,timeout,0,0.0,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:12.830866,timeout,0,0.0,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:13.562162,latency,0,0,1,0,0.8,21.1,1,0.5,1
2025-09-03T17:48:13.963864,none,10,20,1,0,0.0,21.0,1,0.5,1
2025-09-03T17:48:14.352149,failure,10,15.0,1,1,2.5,21.1,1,0.5,1
2025-09-03T17:48:14.406728,failure,0,0.0,1,1,3.3,21.1,1,0.5,1
2025-09-03T17:48:14.485421,latency,1.5,3.0,1,0,1.7,21.1,1,0.5,1
2025-09-03T17:48:14.660054,timeout,0,0.0,1,1,0.0,21.1,1,0.5,1
2025-09-03T17:48:14.960862,failure,10,15.0,1,1,1.7,21.0,1,0.5,1
2025-09-03T17:48:15.084900,timeout,0,0.0,1,1,0.0,21.0,1,0.5,1
2025-09-03T17:48:15.163071,none,10,20,1,0,0.0,21.0,1,0.5,1
2025-09-03T17:48:16.128744,none,-5,-10,1,0,0.0,21.1,1,0.5,1
2025-09-03T17:48:16.404349,none,1.5,3.0,1,0,14.6,21.2,1,0.5,1
2025-09-03T17:48:16.852415,none,0,0,1,0,0.0,21.2,1,0.5,1
2025-09-03T17:48:16.950617,latency,-5,-10,1,0,0.0,21.0,1,0.5,1
2025-09-03T17:48:17.145733,none,0,0,1,0,0.8,21.2,1,0.5,1
2025-09-03T17:48:17.796997,timeout,-5,-7.5,1,1,0.8,21.1,1,0.5,1
2025-09-03T17:48:17.830259,timeout,7777777,11666665.5,1,1,1.7,21.1,1,0.5,1
2025-09-03T17:48:18.313183,failure,-5,-7.5,1,1,29.3,21.2,1,0.5,1
2025-09-03T17:48:18.695994,latency,7777777,15555554,1,0,0.0,21.2,1,0.5,1
2025-09-03T17:48:18.707655,none,0,0,1,0,1.7,21.2,1,0.5,1
2025-09-03T17:48:19.419063,failure,1.5,2.25,1,1,0.0,21.2,1,0.5,1
2025-09-03T17:48:20.651973,failure,1.5,2.25,1,1,5.2,21.2,1,0.5,1
2025-09-03T17:48:22.273576,failure,1.5,2.25,1,1,2.5,21.2,1,0.5,1
2025-09-03T17:48:22.262004,latency,10,20,1,0,0.0,21.2,1,0.5,1
2025-09-03T17:48:22.283087,failure,-5,-7.5,1,1,2.5,21.2,1,0.5,1
2025-09-03T17:48:22.747872,failure,7777777,11666665.5,1,1,0.8,21.2,1,0.5,1
2025-09-03T17:48:23.280753,latency,7777777,15555554,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:24.760098,failure,10,15.0,1,1,2.5,21.3,1,0.5,1
2025-09-03T17:48:24.790016,none,0,0,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:24.804797,timeout,7777777,11666665.5,1,1,4.2,21.3,1,0.5,1
2025-09-03T17:48:25.172815,latency,10,20,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:25.362322,failure,1.5,2.25,1,1,1.7,21.3,1,0.5,1
2025-09-03T17:48:25.776417,none,0,0,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:25.861631,latency,7777777,15555554,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:26.621975,none,1.5,3.0,1,0,8.8,21.3,1,0.5,1
2025-09-03T17:48:26.891956,none,1.5,3.0,1,0,0.8,21.3,1,0.5,1
2025-09-03T17:48:27.396584,failure,1.5,2.25,1,1,0.0,21.3,1,0.5,1
2025-09-03T17:48:27.586733,none,0,0,1,0,1.6,21.3,1,0.5,1
2025-09-03T17:48:28.186983,latency,7777777,15555554,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:28.199457,none,1.5,3.0,1,0,0.8,21.3,1,0.5,1
2025-09-03T17:48:28.353597,timeout,10,15.0,1,1,23.8,21.3,1,0.5,1
2025-09-03T17:48:29.714338,failure,10,15.0,1,1,0.8,21.3,1,0.5,1
2025-09-03T17:48:29.900963,none,0,0,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:30.359757,failure,1.5,2.25,1,1,1.7,21.3,1,0.5,1
2025-09-03T17:48:30.481178,timeout,7777777,11666665.5,1,1,5.7,21.3,1,0.5,1
2025-09-03T17:48:30.818490,latency,-5,-10,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:30.939880,none,0,0,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:31.142756,none,1.5,3.0,1,0,0.8,21.3,1,0.5,1
2025-09-03T17:48:32.022137,failure,7777777,11666665.5,1,1,1.7,21.3,1,0.5,1
2025-09-03T17:48:32.445122,failure,10,15.0,1,1,0.8,21.3,1,0.5,1
2025-09-03T17:48:32.993855,failure,10,15.0,1,1,3.4,21.3,1,0.5,1
2025-09-03T17:48:33.147828,none,0,0,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:33.715647,latency,7777777,15555554,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:33.998432,none,1.5,3.0,1,0,0.8,21.3,1,0.5,1
2025-09-03T17:48:34.274588,failure,1.5,2.25,1,1,0.0,21.3,1,0.5,1
2025-09-03T17:48:34.543203,failure,10,15.0,1,1,0.8,21.3,1,0.5,1
2025-09-03T17:48:36.443006,latency,7777777,15555554,1,0,0.0,21.3,1,0.5,1
2025-09-03T17:48:36.697811,latency,-5,-10,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:48:37.085297,latency,-5,-10,1,0,0.0,21.2,1,0.5,1
2025-09-03T17:48:37.221713,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:48:37.926272,failure,7777777,11666665.5,1,1,2.4,21.4,1,0.5,1
2025-09-03T17:48:38.092246,latency,10,20,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:48:38.790956,failure,0,0.0,1,1,6.3,21.5,1,0.5,1
2025-09-03T17:48:38.929495,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T17:48:39.716842,latency,-5,-10,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:48:39.942838,none,1.5,3.0,1,0,0.9,21.6,1,0.5,1
2025-09-03T17:48:40.179104,failure,10,15.0,1,1,0.8,21.6,1,0.5,1
2025-09-03T17:48:40.827250,failure,-5,-7.5,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:48:41.207873,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:48:41.792324,failure,1.5,2.25,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:48:41.922619,failure,7777777,11666665.5,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:48:42.080601,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:48:43.752833,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:48:43.828046,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:48:44.294809,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:48:44.349255,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:48:44.612463,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:48:45.332839,failure,7777777,11666665.5,1,1,2.5,21.6,1,0.5,1
2025-09-03T17:48:45.650542,failure,7777777,11666665.5,1,1,0.8,21.6,1,0.5,1
2025-09-03T17:48:45.937220,none,0,0,1,0,1.7,21.6,1,0.5,1
2025-09-03T17:48:46.437484,none,1.5,3.0,1,0,22.3,21.5,1,0.5,1
2025-09-03T17:48:46.940373,none,1.5,3.0,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:48:47.310500,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:48:47.353441,latency,-5,-10,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:48:47.539740,latency,-5,-10,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:48:47.630157,timeout,10,15.0,1,1,7.2,21.6,1,0.5,1
2025-09-03T17:48:47.976955,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:48:48.784310,failure,0,0.0,1,1,2.4,21.5,1,0.5,1
2025-09-03T17:48:49.347785,failure,7777777,11666665.5,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:48:49.767671,none,0,0,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:48:50.602999,failure,10,15.0,1,1,2.5,21.4,1,0.5,1
2025-09-03T17:48:51.421464,latency,10,20,1,0,0.0,21.4,1,0.5,1
2025-09-03T17:48:51.775687,failure,1.5,2.25,1,1,0.0,21.4,1,0.5,1
2025-09-03T17:48:51.814058,none,1.5,3.0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:48:52.275759,failure,-5,-7.5,1,1,1.7,21.4,1,0.5,1
2025-09-03T17:48:52.347941,failure,10,15.0,1,1,2.5,21.4,1,0.5,1
2025-09-03T17:48:52.401760,none,0,0,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:48:52.420971,failure,-5,-7.5,1,1,2.5,21.6,1,0.5,1
2025-09-03T17:48:53.688397,none,0,0,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:48:53.802924,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:48:53.954663,none,0,0,1,0,1.7,21.6,1,0.5,1
2025-09-03T17:48:54.307030,none,0,0,1,0,0.8,21.2,1,0.5,1
2025-09-03T17:48:54.354320,failure,1.5,2.25,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:48:55.795508,failure,7777777,11666665.5,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:48:56.005740,failure,0,0.0,1,1,2.5,21.2,1,0.5,1
2025-09-03T17:48:56.499918,failure,7777777,11666665.5,1,1,0.8,21.2,1,0.5,1
2025-09-03T17:48:56.564760,latency,10,20,1,0,0.0,21.2,1,0.5,1
2025-09-03T17:48:56.746924,failure,1.5,2.25,1,1,0.0,21.2,1,0.5,1
2025-09-03T17:48:57.830608,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T17:48:57.934341,failure,10,15.0,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:48:58.236061,timeout,10,15.0,1,1,26.3,21.6,1,0.5,1
2025-09-03T17:48:58.319381,latency,0,0,1,0,26.0,21.6,1,0.5,1
2025-09-03T17:48:58.454041,failure,-5,-7.5,1,1,24.5,21.6,1,0.5,1
2025-09-03T17:48:58.563091,none,1.5,3.0,1,0,7.1,21.6,1,0.5,1
2025-09-03T17:48:59.878978,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:49:00.052128,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:49:00.365112,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:00.667042,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:00.675335,timeout,10,15.0,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:49:01.541306,failure,7777777,11666665.5,1,1,0.8,21.6,1,0.5,1
2025-09-03T17:49:01.700018,failure,7777777,11666665.5,1,1,1.6,21.6,1,0.5,1
2025-09-03T17:49:02.147500,none,1.5,3.0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:49:02.290193,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:49:02.461002,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:49:02.468511,failure,7777777,11666665.5,1,1,0.8,21.6,1,0.5,1
2025-09-03T17:49:02.689247,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:03.522311,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T17:49:04.048954,failure,10,15.0,1,1,0.8,21.5,1,0.5,1
2025-09-03T17:49:05.575149,failure,0,0.0,1,1,2.5,21.6,1,0.5,1
2025-09-03T17:49:05.683587,failure,7777777,11666665.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T17:49:06.014292,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:06.530066,failure,10,15.0,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:06.626880,failure,1.5,2.25,1,1,4.1,21.5,1,0.5,1
2025-09-03T17:49:07.854804,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:08.223243,failure,-5,-7.5,1,1,24.3,21.5,1,0.5,1
2025-09-03T17:49:08.241551,failure,10,15.0,1,1,29.7,21.5,1,0.5,1
2025-09-03T17:49:08.711017,timeout,10,15.0,1,1,8.3,21.5,1,0.5,1
2025-09-03T17:49:08.864010,latency,-5,-10,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:09.435996,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:10.169387,failure,7777777,11666665.5,1,1,0.8,21.5,1,0.5,1
2025-09-03T17:49:10.262834,failure,7777777,11666665.5,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:10.427808,failure,0,0.0,1,1,4.3,21.5,1,0.5,1
2025-09-03T17:49:11.751372,failure,1.5,2.25,1,1,3.3,21.5,1,0.5,1
2025-09-03T17:49:12.725972,none,0,0,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:12.737034,failure,7777777,11666665.5,1,1,0.8,21.5,1,0.5,1
2025-09-03T17:49:12.912077,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:13.098811,failure,-5,-7.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T17:49:13.166235,failure,7777777,11666665.5,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:13.169763,failure,-5,-7.5,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:13.260833,failure,0,0.0,1,1,3.3,21.5,1,0.5,1
2025-09-03T17:49:15.094853,latency,10,20,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:15.457648,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:49:15.631196,none,0,0,1,0,1.6,21.5,1,0.5,1
2025-09-03T17:49:15.682237,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T17:49:16.225760,timeout,10,15.0,1,1,7.4,21.6,1,0.5,1
2025-09-03T17:49:16.455110,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T17:49:17.146959,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:49:17.335184,failure,1.5,2.25,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:17.566474,failure,1.5,2.25,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:49:17.681701,failure,1.5,2.25,1,1,2.5,21.6,1,0.5,1
2025-09-03T17:49:18.169334,none,1.5,3.0,1,0,17.0,21.6,1,0.5,1
2025-09-03T17:49:18.423981,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:18.558684,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:19.089972,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:19.619435,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:20.741481,latency,-5,-10,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:21.267780,latency,-5,-10,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:21.298691,latency,-5,-10,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:21.598258,failure,1.5,2.25,1,1,3.9,21.5,1,0.5,1
2025-09-03T17:49:21.918029,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:22.242336,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:22.414147,failure,-5,-7.5,1,1,5.4,21.6,1,0.5,1
2025-09-03T17:49:22.417504,none,0,0,1,0,0.8,21.6,1,0.5,1
2025-09-03T17:49:22.775589,latency,10,20,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:23.324891,failure,7777777,11666665.5,1,1,1.7,21.6,1,0.5,1
2025-09-03T17:49:24.222286,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:49:24.951090,failure,1.5,2.25,1,1,0.0,21.6,1,0.5,1
2025-09-03T17:49:25.367494,failure,1.5,2.25,1,1,1.6,21.6,1,0.5,1
2025-09-03T17:49:25.802639,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:26.107472,none,0,0,1,0,1.7,21.6,1,0.5,1
2025-09-03T17:49:26.379343,latency,7777777,15555554,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:26.831297,failure,1.5,2.25,1,1,2.6,21.5,1,0.5,1
2025-09-03T17:49:27.413105,latency,-5,-10,1,0,0.0,21.6,1,0.5,1
2025-09-03T17:49:27.799520,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:28.410492,timeout,7777777,11666665.5,1,1,7.3,21.6,1,0.5,1
2025-09-03T17:49:29.512490,failure,-5,-7.5,1,1,1.7,21.4,1,0.5,1
2025-09-03T17:49:29.539259,none,0,0,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:29.718540,latency,-5,-10,1,0,0.8,21.4,1,0.5,1
2025-09-03T17:49:30.177715,latency,10,20,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:30.337379,failure,0,0.0,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:30.738247,latency,-5,-10,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:31.398649,failure,7777777,11666665.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T17:49:32.042148,none,0,0,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:32.096609,latency,7777777,15555554,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:32.304538,failure,-5,-7.5,1,1,6.7,21.5,1,0.5,1
2025-09-03T17:49:32.513268,latency,-5,-10,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:32.686549,none,0,0,1,0,0.0,21.5,1,0.5,1
2025-09-03T17:49:33.182928,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T17:49:33.823329,failure,-5,-7.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T17:49:34.549441,failure,-5,-7.5,1,1,2.5,21.5,1,0.5,1
2025-09-03T17:49:34.589951,none,0,0,1,0,0.8,21.5,1,0.5,1
2025-09-03T17:49:35.354485,failure,1.5,2.25,1,1,0.0,21.5,1,0.5,1
2025-09-03T17:49:36.388358,failure,7777777,11666665.5,1,1,0.8,21.5,1,0.5,1
2025-09-03T17:49:36.467288,failure,0,0.0,1,1,4.2,21.5,1,0.5,1
2025-09-03T17:49:36.555597,failure,-5,-7.5,1,1,1.7,21.5,1,0.5,1
2025-09-03T17:49:36.659660,failure,0,0.0,1,1,4.2,21.5,1,0.5,1
